id,post_id,user_id,viewed_at
8015,159,918,2024-08-09 15:38:36
8031,1080,912,2024-08-09 21:12:25
8033,812,152,2024-08-10 07:14:52
8035,695,152,2024-08-10 07:14:56
8036,817,152,2024-08-10 07:15:00
8037,386,152,2024-08-10 07:15:07
8038,43,196,2024-08-10 08:48:45
8055,1110,920,2024-08-10 18:43:05
8057,159,920,2024-08-10 18:43:35
8088,1088,924,2024-08-11 02:53:39
8107,1079,925,2024-08-11 08:15:51
8108,159,926,2024-08-11 17:15:10
8128,1064,928,2024-08-12 05:31:08
8129,1087,928,2024-08-12 05:31:34
8136,154,678,2024-08-12 08:46:16
8137,767,678,2024-08-12 08:46:25
8138,166,678,2024-08-12 08:46:32
8139,161,678,2024-08-12 08:46:35
8140,19,678,2024-08-12 08:46:50
8141,792,678,2024-08-12 08:46:56
8142,983,678,2024-08-12 08:46:59
8144,864,19,2024-08-12 09:52:48
8152,159,932,2024-08-12 20:18:31
8153,1110,932,2024-08-12 20:18:53
8154,1116,927,2024-08-12 20:27:38
8155,1115,927,2024-08-12 20:27:38
8158,634,933,2024-08-12 21:14:58
8159,790,933,2024-08-12 21:15:34
8167,1052,934,2024-08-13 07:26:28
8168,635,934,2024-08-13 07:26:53
8169,1123,934,2024-08-13 07:27:12
8170,159,935,2024-08-13 09:17:19
8171,1064,470,2024-08-13 09:23:20
8174,868,152,2024-08-13 15:23:48
8175,774,152,2024-08-13 15:23:50
8176,693,152,2024-08-13 15:23:53
8184,1123,908,2024-08-13 16:17:41
8185,1122,908,2024-08-13 16:17:46
8186,1121,908,2024-08-13 16:17:49
8187,1120,908,2024-08-13 16:17:50
8188,1119,908,2024-08-13 16:17:52
8189,1117,908,2024-08-13 16:17:52
8190,1116,908,2024-08-13 16:17:53
8191,1115,908,2024-08-13 16:17:55
8192,1113,908,2024-08-13 16:17:56
8193,1111,908,2024-08-13 16:17:57
8194,1109,908,2024-08-13 16:18:01
8195,159,936,2024-08-13 16:23:05
8196,560,908,2024-08-13 16:24:45
8223,1117,19,2024-08-14 02:06:00
8224,1116,19,2024-08-14 02:06:01
8262,173,908,2024-08-14 11:02:03
8263,159,938,2024-08-14 16:28:09
8264,1115,938,2024-08-14 16:28:14
8265,1107,152,2024-08-15 07:12:08
8266,1108,152,2024-08-15 07:12:08
8267,1101,152,2024-08-15 07:12:11
8268,1106,152,2024-08-15 07:12:13
8301,560,939,2024-08-15 10:36:40
8302,1119,939,2024-08-15 10:36:44
8303,1110,939,2024-08-15 10:36:58
8304,1121,939,2024-08-15 10:37:09
8305,1122,19,2024-08-15 11:58:54
8308,1117,940,2024-08-16 09:29:39
8309,1113,940,2024-08-16 09:30:06
8310,1110,940,2024-08-16 09:30:24
8311,173,940,2024-08-16 09:31:12
8312,549,940,2024-08-16 09:32:42
8313,31,940,2024-08-16 09:33:28
8314,1122,940,2024-08-16 09:33:31
8315,1116,940,2024-08-16 09:33:41
8316,44,940,2024-08-16 09:33:56
8317,1123,940,2024-08-16 09:34:49
8318,13,940,2024-08-16 09:35:07
8319,979,940,2024-08-16 09:36:02
8320,540,940,2024-08-16 09:36:35
8321,1109,940,2024-08-16 09:36:54
8322,549,908,2024-08-16 11:16:06
8323,31,908,2024-08-16 11:16:13
8324,44,908,2024-08-16 11:16:15
8328,1102,152,2024-08-16 13:23:59
8329,815,152,2024-08-16 13:24:00
8330,1123,927,2024-08-16 15:07:51
8364,159,908,2024-08-16 20:50:05
8365,779,908,2024-08-16 20:50:07
8366,767,908,2024-08-16 20:50:11
8367,150,908,2024-08-16 20:50:17
8368,165,908,2024-08-16 20:50:53
8369,770,908,2024-08-16 20:51:18
8370,984,908,2024-08-16 20:51:31
8371,161,908,2024-08-16 20:51:33
8372,154,908,2024-08-16 20:51:39
8373,151,908,2024-08-16 20:51:39
8374,143,908,2024-08-16 20:51:40
8375,166,908,2024-08-16 20:51:42
8387,1132,19,2024-08-17 11:15:34
8388,1129,19,2024-08-17 11:17:48
8389,1133,19,2024-08-17 11:18:11
8390,1134,944,2024-08-17 11:22:11
8391,1127,944,2024-08-17 11:22:13
8392,1133,944,2024-08-17 11:23:23
8394,1146,927,2024-08-17 17:29:59
8398,841,908,2024-08-17 23:57:01
8399,43,908,2024-08-17 23:57:04
8400,1107,908,2024-08-17 23:57:08
8401,1108,908,2024-08-17 23:57:12
8402,159,945,2024-08-18 07:32:21
8403,1135,945,2024-08-18 07:32:43
8404,173,945,2024-08-18 07:33:03
8405,1146,945,2024-08-18 07:33:15
8406,161,196,2024-08-18 10:57:12
8407,150,196,2024-08-18 10:57:16
8513,86,946,2024-08-18 14:15:03
8514,896,152,2024-08-18 15:56:11
8515,1139,152,2024-08-18 15:56:12
8516,1147,152,2024-08-18 15:56:20
8517,1151,152,2024-08-18 15:56:23
8518,1149,851,2024-08-18 17:25:34
8519,173,196,2024-08-18 18:42:00
8520,1153,728,2024-08-19 01:37:39
8521,1105,152,2024-08-19 11:47:26
8522,818,152,2024-08-19 11:47:30
8523,1119,152,2024-08-19 11:47:31
8524,1153,927,2024-08-19 15:46:28
8525,1143,927,2024-08-19 15:52:16
8537,1062,887,2024-08-19 22:57:01
8538,1162,948,2024-08-20 01:47:07
8539,1155,948,2024-08-20 01:47:13
8540,1153,948,2024-08-20 01:47:45
8541,19,948,2024-08-20 01:47:47
8542,650,152,2024-08-20 10:23:07
8543,916,152,2024-08-20 10:23:19
8544,691,152,2024-08-20 10:23:19
8545,654,152,2024-08-20 10:23:24
8546,841,865,2024-08-20 12:18:54
8547,896,908,2024-08-20 12:51:18
8548,13,908,2024-08-20 12:51:19
8549,540,908,2024-08-20 12:51:27
8550,979,908,2024-08-20 12:51:30
8551,56,908,2024-08-20 12:51:37
8552,1139,908,2024-08-20 12:51:40
8553,1147,908,2024-08-20 12:51:42
8554,38,908,2024-08-20 12:51:42
8555,378,908,2024-08-20 12:51:48
8556,19,908,2024-08-20 12:52:07
8557,792,908,2024-08-20 12:52:09
8558,1006,908,2024-08-20 12:52:14
8559,1071,908,2024-08-20 12:54:04
8560,1105,908,2024-08-20 12:54:47
8561,780,908,2024-08-20 12:57:35
8562,516,908,2024-08-20 12:57:37
8563,1165,908,2024-08-20 12:57:48
8564,163,908,2024-08-20 12:58:16
8565,983,908,2024-08-20 12:58:26
8566,33,908,2024-08-20 12:58:29
8567,155,908,2024-08-20 12:58:37
8568,864,908,2024-08-20 12:58:39
8573,1070,908,2024-08-20 13:00:14
8575,1165,927,2024-08-20 13:35:58
8581,1137,949,2024-08-21 14:54:24
8582,13,946,2024-08-21 17:50:01
8583,979,946,2024-08-21 17:50:06
8584,540,946,2024-08-21 17:50:08
8585,159,946,2024-08-21 17:50:11
8586,841,946,2024-08-21 17:50:43
8587,161,946,2024-08-21 17:50:47
8588,1158,946,2024-08-21 17:51:14
8589,1157,946,2024-08-21 17:51:17
8590,1156,946,2024-08-21 17:51:19
8591,1155,946,2024-08-21 17:51:20
8592,1154,946,2024-08-21 17:51:21
8593,43,946,2024-08-21 17:51:54
8594,56,946,2024-08-21 17:51:57
8595,560,946,2024-08-21 17:52:06
8596,1107,946,2024-08-21 17:52:11
8597,150,946,2024-08-21 17:56:58
8598,779,946,2024-08-21 17:57:02
8599,770,946,2024-08-21 17:57:16
8600,491,946,2024-08-21 17:58:57
8601,984,946,2024-08-21 18:00:11
8602,151,946,2024-08-21 18:00:14
8603,1108,946,2024-08-21 18:00:52
8604,1147,946,2024-08-21 18:00:57
8608,1129,951,2024-08-22 04:34:53
8609,1156,951,2024-08-22 04:35:07
8610,1165,951,2024-08-22 04:35:18
8612,896,678,2024-08-22 12:41:26
8617,1153,953,2024-08-22 16:15:25
8618,161,953,2024-08-22 16:15:30
8619,1176,953,2024-08-22 16:15:39
8623,1080,885,2024-08-23 00:58:08
8624,1169,954,2024-08-23 02:29:17
8625,1173,954,2024-08-23 02:29:30
8626,1172,954,2024-08-23 02:29:36
8634,1138,955,2024-08-23 06:07:53
8636,173,955,2024-08-23 13:55:55
8637,549,955,2024-08-23 13:55:57
8638,979,955,2024-08-23 13:55:57
8639,31,955,2024-08-23 13:55:58
8640,44,955,2024-08-23 13:55:59
8641,13,955,2024-08-23 13:56:01
8642,56,955,2024-08-23 13:56:42
8643,540,955,2024-08-23 13:56:46
8644,159,955,2024-08-23 13:56:49
8645,560,955,2024-08-23 13:56:52
8646,841,955,2024-08-23 13:56:53
8647,43,955,2024-08-23 13:56:56
8648,161,955,2024-08-23 13:56:58
8649,770,955,2024-08-23 13:57:04
8650,780,955,2024-08-23 13:57:06
8651,151,955,2024-08-23 13:59:59
8652,984,955,2024-08-23 14:00:02
8653,154,955,2024-08-23 14:00:03
8654,1059,908,2024-08-23 16:50:07
8655,1175,927,2024-08-23 16:50:38
8656,1176,927,2024-08-23 16:54:11
8664,1153,956,2024-08-24 03:22:40
8665,1140,956,2024-08-24 03:25:07
8666,1153,946,2024-08-24 13:58:15
8667,861,946,2024-08-24 13:59:58
8668,414,946,2024-08-24 14:00:06
8669,863,946,2024-08-24 14:00:20
8670,811,946,2024-08-24 14:00:47
8671,797,946,2024-08-24 14:01:04
8672,129,946,2024-08-24 14:03:05
8673,58,946,2024-08-24 14:03:18
8674,693,946,2024-08-24 14:03:24
8676,1140,19,2024-08-25 11:21:38
8677,381,19,2024-08-25 11:23:14
8684,1145,958,2024-08-26 06:59:11
8685,1152,958,2024-08-26 06:59:12
8686,1186,959,2024-08-26 07:34:59
8687,1185,959,2024-08-26 07:35:05
8688,1184,959,2024-08-26 07:35:06
8689,1183,959,2024-08-26 07:35:07
8690,1147,958,2024-08-26 07:46:42
8691,1181,958,2024-08-26 07:46:45
8692,1180,958,2024-08-26 07:46:46
8693,626,958,2024-08-26 07:47:14
8694,625,958,2024-08-26 07:47:19
8695,624,958,2024-08-26 07:47:21
8696,623,958,2024-08-26 07:47:23
8697,1105,958,2024-08-26 07:47:35
8698,1104,958,2024-08-26 07:47:35
8699,1103,958,2024-08-26 07:47:40
8700,1102,958,2024-08-26 07:47:42
8701,1023,958,2024-08-26 07:47:42
8702,635,958,2024-08-26 07:47:53
8703,634,958,2024-08-26 07:48:20
8704,459,958,2024-08-26 07:48:26
8707,1140,960,2024-08-26 10:20:53
8709,1181,927,2024-08-26 11:02:43
8710,1177,927,2024-08-26 11:03:10
8711,1185,927,2024-08-26 11:04:23
8712,1184,927,2024-08-26 11:09:05
8721,56,958,2024-08-26 13:14:00
8722,31,958,2024-08-26 13:14:00
8723,44,958,2024-08-26 13:14:02
8724,979,958,2024-08-26 13:14:06
8725,13,958,2024-08-26 13:14:09
8726,540,958,2024-08-26 13:14:10
8727,159,958,2024-08-26 13:14:11
8728,161,958,2024-08-26 13:14:12
8729,173,958,2024-08-26 13:14:28
8730,590,958,2024-08-26 13:15:05
8731,19,958,2024-08-26 13:15:23
8732,151,958,2024-08-26 13:15:55
8733,52,958,2024-08-26 13:15:56
8734,560,958,2024-08-26 13:16:26
8735,841,958,2024-08-26 13:16:34
8737,1189,958,2024-08-26 13:16:42
8738,984,958,2024-08-26 13:16:45
8739,780,958,2024-08-26 13:16:46
8740,770,958,2024-08-26 13:16:48
8741,154,958,2024-08-26 13:16:49
8742,150,958,2024-08-26 13:16:51
8743,792,958,2024-08-26 13:16:52
8744,1145,152,2024-08-26 14:30:17
8745,1153,152,2024-08-26 14:30:22
8746,173,927,2024-08-26 16:38:57
8747,1107,958,2024-08-26 17:38:18
8748,516,958,2024-08-26 17:38:22
8750,43,958,2024-08-26 17:41:50
8751,166,958,2024-08-26 17:41:51
8755,1195,958,2024-08-26 18:50:23
8756,1194,958,2024-08-26 18:50:23
8758,173,949,2024-08-27 02:37:24
8759,549,949,2024-08-27 02:38:23
8760,1189,961,2024-08-27 03:18:31
8762,1194,961,2024-08-27 03:18:38
8763,1193,962,2024-08-27 03:42:18
8765,790,962,2024-08-27 03:42:47
8767,1195,927,2024-08-27 06:00:18
8768,848,927,2024-08-27 06:00:29
8769,847,927,2024-08-27 06:00:29
8770,626,927,2024-08-27 06:00:40
8771,635,927,2024-08-27 06:00:55
8801,143,964,2024-08-27 06:43:46
8802,59,964,2024-08-27 06:44:22
8807,918,19,2024-08-27 10:54:18
8808,944,19,2024-08-27 10:55:49
8809,943,19,2024-08-27 10:55:50
8811,914,19,2024-08-27 10:56:00
8812,641,19,2024-08-27 10:56:02
8813,698,19,2024-08-27 10:56:55
8814,816,19,2024-08-27 10:56:57
8815,11,19,2024-08-27 10:57:00
8816,1110,19,2024-08-27 10:57:07
8820,173,966,2024-08-27 16:31:36
8821,1193,259,2024-08-27 16:32:32
8829,625,967,2024-08-27 18:08:21
8830,1193,968,2024-08-28 07:19:43
8831,549,966,2024-08-28 07:42:35
8832,1193,966,2024-08-28 07:42:54
8834,56,966,2024-08-28 07:44:10
8835,31,966,2024-08-28 07:44:11
8836,549,927,2024-08-28 16:19:17
8837,1202,927,2024-08-28 16:22:53
8842,1212,927,2024-08-29 13:29:54
8850,56,927,2024-08-29 15:29:06
8851,1214,19,2024-08-29 16:58:05
8852,1218,908,2024-08-29 16:58:33
8853,1217,908,2024-08-29 16:58:34
8854,1214,908,2024-08-29 16:58:38
8856,1220,19,2024-08-29 18:04:14
8857,1215,19,2024-08-29 18:04:53
8858,1218,19,2024-08-29 18:05:03
8859,173,970,2024-08-30 19:03:49
8860,549,970,2024-08-30 19:03:51
8872,1221,908,2024-08-31 08:52:53
8873,1220,908,2024-08-31 08:52:54
8874,1215,908,2024-08-31 08:53:01
8876,1204,908,2024-08-31 08:56:40
8877,1216,908,2024-08-31 08:56:40
8878,626,908,2024-08-31 09:12:00
8879,625,908,2024-08-31 09:12:01
8880,622,908,2024-08-31 09:12:07
8881,635,908,2024-08-31 09:12:18
8882,1189,908,2024-08-31 09:48:08
8884,1209,908,2024-08-31 09:48:29
8885,1219,908,2024-08-31 09:48:53
8887,1193,152,2024-08-31 14:00:36
8888,1189,152,2024-08-31 14:00:37
8896,1220,927,2024-09-01 17:20:17
8897,1206,927,2024-09-01 17:21:10
8898,1214,927,2024-09-01 17:24:06
8899,1216,927,2024-09-02 06:01:32
8901,1216,152,2024-09-02 15:41:28
8902,1221,152,2024-09-02 15:41:30
8908,979,446,2024-09-03 11:41:12
8909,1193,446,2024-09-03 11:41:38
8910,841,446,2024-09-03 11:41:39
8911,862,908,2024-09-03 14:54:27
8912,860,908,2024-09-03 14:54:30
8913,859,908,2024-09-03 14:54:33
8914,1185,908,2024-09-03 14:54:35
8915,1184,908,2024-09-03 14:54:41
8916,1069,908,2024-09-03 14:58:12
8917,1066,908,2024-09-03 14:58:18
8918,784,908,2024-09-03 14:58:45
8919,1183,908,2024-09-03 14:58:55
8920,1226,927,2024-09-03 15:59:16
8921,1243,927,2024-09-03 16:01:57
8939,915,152,2024-09-04 15:56:17
8940,1204,152,2024-09-04 15:56:18
8941,652,152,2024-09-04 15:56:20
8942,385,152,2024-09-04 15:56:21
8950,1063,970,2024-09-05 05:36:39
8951,415,970,2024-09-05 05:36:48
8953,1063,831,2024-09-05 11:12:06
8954,155,831,2024-09-05 11:12:20
8955,983,831,2024-09-05 11:12:41
8956,163,831,2024-09-05 11:13:00
8957,165,831,2024-09-05 11:13:50
8958,415,831,2024-09-05 11:14:03
8959,33,831,2024-09-05 11:14:28
8960,789,831,2024-09-05 11:29:30
9029,1052,858,2024-09-08 00:30:57
9030,1251,858,2024-09-08 00:31:17
9036,1247,152,2024-09-08 15:48:18
9037,869,152,2024-09-09 15:39:26
9038,921,152,2024-09-09 15:39:27
9039,1098,152,2024-09-09 15:39:30
9040,1052,187,2024-09-09 22:28:59
9041,1211,187,2024-09-09 22:29:32
9042,1088,19,2024-09-11 00:55:04
9047,1205,972,2024-09-11 10:32:39
9048,1240,972,2024-09-11 10:33:09
9055,1243,973,2024-09-11 21:30:19
9056,1244,973,2024-09-11 21:30:22
9057,1244,801,2024-09-12 03:15:09
9058,1251,801,2024-09-12 03:15:15
9059,1073,974,2024-09-12 08:05:42
9072,1186,16,2024-09-12 12:20:04
9073,1252,16,2024-09-12 12:20:33
9103,1238,975,2024-09-14 04:21:23
9104,1245,975,2024-09-14 04:21:28
9105,1244,975,2024-09-14 04:21:31
9109,1214,976,2024-09-15 12:24:27
9110,1242,976,2024-09-15 12:25:15
9111,1211,977,2024-09-15 13:37:49
9112,1210,977,2024-09-15 13:37:53
9113,1208,977,2024-09-15 13:40:10
9114,1214,978,2024-09-16 06:31:33
9115,1250,978,2024-09-16 06:31:59
9116,1249,978,2024-09-16 06:32:02
9117,1240,978,2024-09-16 06:32:08
9118,1248,978,2024-09-16 06:32:09
9119,173,978,2024-09-16 06:32:42
9120,1246,978,2024-09-16 06:32:47
9136,941,152,2024-09-17 07:05:42
9137,938,152,2024-09-17 07:05:43
9138,922,152,2024-09-17 07:05:49
9139,1214,979,2024-09-17 09:31:07
9140,1205,979,2024-09-17 09:31:13
9141,941,979,2024-09-17 09:31:50
9142,869,979,2024-09-17 09:32:18
9143,44,946,2024-09-17 13:32:02
9144,1193,946,2024-09-17 13:32:04
9145,780,946,2024-09-17 13:32:07
9146,166,946,2024-09-17 13:32:10
9147,516,946,2024-09-17 13:32:14
9148,941,946,2024-09-17 13:32:16
9149,19,946,2024-09-17 13:32:58
9150,154,946,2024-09-17 13:33:11
9162,1086,980,2024-09-18 06:13:56
9163,1085,980,2024-09-18 06:14:08
9164,1084,980,2024-09-18 06:14:16
9165,1083,980,2024-09-18 06:14:24
9166,990,980,2024-09-18 06:14:26
9167,987,980,2024-09-18 06:14:33
9168,985,980,2024-09-18 06:14:35
9169,984,980,2024-09-18 06:14:38
9170,1087,980,2024-09-18 06:14:44
9171,1211,980,2024-09-18 06:51:18
9172,1210,980,2024-09-18 06:59:09
9173,1209,980,2024-09-18 07:00:04
9174,1208,980,2024-09-18 07:00:36
9175,1057,980,2024-09-18 07:00:38
9176,1056,980,2024-09-18 07:00:56
9177,1055,980,2024-09-18 07:01:19
9178,1054,980,2024-09-18 07:01:24
9179,1053,980,2024-09-18 07:01:56
9180,1173,980,2024-09-18 07:10:52
9192,1252,9,2024-09-18 15:00:56
9199,1137,980,2024-09-18 16:44:57
9200,1136,980,2024-09-18 16:45:09
9201,1135,980,2024-09-18 16:45:12
9202,1134,980,2024-09-18 16:45:14
9203,960,980,2024-09-18 16:45:20
9204,959,980,2024-09-18 16:45:22
9205,958,980,2024-09-18 16:45:25
9206,948,980,2024-09-18 16:45:26
9207,947,980,2024-09-18 16:45:36
9208,1227,980,2024-09-18 16:45:37
9209,1226,980,2024-09-18 16:45:39
9210,1225,980,2024-09-18 16:45:42
9211,1224,980,2024-09-18 16:45:45
9212,1223,980,2024-09-18 16:46:17
9213,1212,980,2024-09-18 16:46:21
9214,983,980,2024-09-18 16:46:56
9215,1143,980,2024-09-18 16:47:09
9216,1142,980,2024-09-18 16:47:10
9217,1141,980,2024-09-18 16:47:13
9218,1140,980,2024-09-18 16:47:16
9219,1139,980,2024-09-18 16:47:19
9220,982,980,2024-09-18 16:47:20
9221,1251,980,2024-09-18 16:48:28
9222,635,980,2024-09-18 16:48:55
9233,173,709,2024-09-19 03:50:41
9234,56,709,2024-09-19 03:50:57
9250,1258,982,2024-09-19 10:52:19
9251,1257,982,2024-09-19 10:52:26
9252,1088,982,2024-09-19 10:52:42
9253,1087,982,2024-09-19 10:52:43
9254,1258,974,2024-09-19 10:53:08
9262,1251,983,2024-09-19 12:46:38
9263,1073,983,2024-09-19 12:49:52
9264,626,983,2024-09-19 12:51:00
9265,634,983,2024-09-19 12:51:03
9266,1052,983,2024-09-19 12:51:16
9270,1064,202,2024-09-19 18:42:38
9274,1251,982,2024-09-19 19:00:33
9275,1250,982,2024-09-19 19:01:57
9277,1249,982,2024-09-19 19:02:23
9280,1238,982,2024-09-19 19:04:40
9283,1234,982,2024-09-19 19:04:52
9286,891,982,2024-09-19 19:05:44
9287,890,982,2024-09-19 19:05:46
9288,888,982,2024-09-19 19:05:55
9340,52,9,2024-09-20 13:58:42
9341,635,9,2024-09-20 14:38:07
9342,81,9,2024-09-20 14:38:11
9343,1073,9,2024-09-20 14:38:19
9344,1071,9,2024-09-20 14:38:25
9345,1088,9,2024-09-20 14:38:31
9346,1087,9,2024-09-20 14:38:32
9347,1258,9,2024-09-20 14:38:37
9348,1257,9,2024-09-20 14:38:37
9349,1256,9,2024-09-20 14:38:38
9350,1251,9,2024-09-20 14:38:44
9351,1250,9,2024-09-20 14:38:45
9352,1249,9,2024-09-20 14:38:47
9353,1248,9,2024-09-20 14:38:52
9354,1247,9,2024-09-20 14:38:52
9355,1246,9,2024-09-20 14:38:54
9356,1245,9,2024-09-20 14:38:58
9357,1244,9,2024-09-20 14:38:59
9358,1243,9,2024-09-20 14:39:01
9359,1242,9,2024-09-20 14:39:03
9367,1252,5,2024-09-20 15:22:09
9368,1245,5,2024-09-20 17:20:05
9372,1086,853,2024-09-21 09:07:33
9373,1242,5,2024-09-21 14:04:45
9380,1218,39,2024-09-21 16:39:24
9381,1233,39,2024-09-21 16:39:28
9382,1227,39,2024-09-21 16:39:29
9385,722,5,2024-09-22 04:42:48
9386,1242,989,2024-09-22 06:17:52
9388,1088,18,2024-09-22 06:18:09
9389,1243,989,2024-09-22 06:18:11
9390,1251,18,2024-09-22 08:52:26
9393,1242,18,2024-09-22 14:40:48
9394,1244,18,2024-09-22 14:40:52
9395,1239,18,2024-09-22 14:40:53
9396,1219,152,2024-09-22 15:12:54
9397,1227,152,2024-09-22 15:12:55
9399,1241,992,2024-09-23 04:25:56
9400,1242,992,2024-09-23 04:26:07
9401,1238,992,2024-09-23 04:26:11
9402,1237,992,2024-09-23 04:26:46
9403,1219,992,2024-09-23 04:27:04
9407,11,16,2024-09-23 08:02:38
9409,1251,993,2024-09-23 08:46:28
9411,247,9,2024-09-23 10:36:48
9412,364,9,2024-09-23 10:36:50
9413,213,9,2024-09-23 10:36:52
9433,1225,994,2024-09-24 08:55:17
9434,1247,995,2024-09-24 09:03:12
9436,1242,995,2024-09-24 09:03:31
9437,1250,995,2024-09-24 09:03:37
9438,1246,995,2024-09-24 09:04:30
9439,1243,995,2024-09-24 09:05:03
9441,1079,713,2024-09-24 09:31:35
9447,1256,1,2024-09-24 13:33:57
9449,1234,996,2024-09-24 14:41:14
9450,1227,996,2024-09-24 14:41:54
9451,1235,996,2024-09-24 14:42:35
9452,1236,996,2024-09-24 14:43:10
9453,1243,996,2024-09-24 14:44:06
9454,1247,996,2024-09-24 14:44:37
9455,1231,996,2024-09-24 14:45:18
9456,1240,996,2024-09-24 14:45:51
9457,1237,996,2024-09-24 14:45:58
9458,1245,996,2024-09-24 14:46:03
9459,11,996,2024-09-24 14:46:27
9460,1250,996,2024-09-24 14:46:51
9461,1241,996,2024-09-24 14:47:01
9462,1210,996,2024-09-24 14:48:17
9463,1225,998,2024-09-24 19:57:51
9464,1248,998,2024-09-24 19:57:57
9465,1251,998,2024-09-24 19:57:57
9466,1243,998,2024-09-24 19:58:00
9467,1257,5,2024-09-24 21:13:54
9468,1227,5,2024-09-24 21:16:13
9469,1231,5,2024-09-24 21:16:32
9470,1210,998,2024-09-24 21:28:20
9471,1231,998,2024-09-24 21:28:22
9472,11,998,2024-09-24 21:28:24
9473,1250,998,2024-09-24 21:28:37
9474,1241,998,2024-09-24 21:28:38
9475,1140,998,2024-09-24 21:28:39
9476,1240,998,2024-09-24 21:28:42
9477,1206,998,2024-09-24 21:28:53
9478,1220,998,2024-09-24 21:28:54
9479,1228,998,2024-09-24 21:28:55
9480,1208,998,2024-09-24 21:29:03
9481,1234,998,2024-09-24 21:29:05
9482,1211,998,2024-09-24 21:29:06
9483,1246,998,2024-09-24 21:29:15
9484,1253,5,2024-09-25 05:57:38
9485,1258,5,2024-09-25 05:57:44
9486,1243,5,2024-09-25 05:58:17
9487,1253,1,2024-09-25 07:34:56
9488,1257,1,2024-09-25 07:36:46
9489,1258,1,2024-09-25 07:36:47
9490,1205,19,2024-09-25 11:22:49
9491,1223,5,2024-09-25 15:01:35
9492,1246,5,2024-09-25 15:01:42
9493,944,5,2024-09-25 15:02:53
9494,626,999,2024-09-25 23:20:47
9495,627,999,2024-09-25 23:20:53
9496,625,999,2024-09-25 23:20:58
9497,1241,987,2024-09-26 02:43:36
9498,816,5,2024-09-26 09:03:20
9499,1213,5,2024-09-26 09:03:25
9500,1215,5,2024-09-26 09:24:07
9501,1246,970,2024-09-26 11:19:36
9502,1252,1,2024-09-26 15:09:11
9503,1255,1,2024-09-26 15:24:15
9504,1226,9,2024-09-27 07:58:53
9505,1225,9,2024-09-27 07:59:35
9507,1214,187,2024-09-27 12:25:38
9508,1246,187,2024-09-27 12:28:44
9509,800,5,2024-09-27 19:05:35
9510,1223,998,2024-09-27 20:57:10
9511,944,998,2024-09-27 20:57:12
9512,1215,998,2024-09-27 20:57:43
9513,816,998,2024-09-27 21:19:34
9514,694,998,2024-09-27 21:19:39
9515,641,998,2024-09-27 21:19:48
9516,698,998,2024-09-27 21:19:51
9517,1234,1002,2024-09-28 02:17:48
9519,131,974,2024-09-29 04:57:50
9520,130,974,2024-09-29 04:57:50
9521,158,974,2024-09-29 04:57:56
9522,160,974,2024-09-29 04:57:59
9523,175,974,2024-09-29 04:58:04
9524,419,974,2024-09-29 04:58:09
9525,638,974,2024-09-29 04:58:10
9526,821,974,2024-09-29 04:58:12
9527,923,974,2024-09-29 04:58:36
9528,60,974,2024-09-29 04:58:38
9529,1251,974,2024-09-29 04:59:03
9530,1250,974,2024-09-29 04:59:14
9531,635,974,2024-09-29 04:59:48
9532,1257,974,2024-09-30 04:08:01
9533,1256,974,2024-09-30 04:08:04
9534,1255,974,2024-09-30 04:08:09
9535,1253,974,2024-09-30 04:08:18
9536,1252,974,2024-09-30 04:08:24
9537,1256,5,2024-09-30 04:39:44
9538,1104,5,2024-09-30 04:41:07
9539,1111,5,2024-09-30 04:41:09
9540,1213,1,2024-09-30 08:32:57
9541,1133,5,2024-09-30 10:16:10
9542,11,5,2024-09-30 10:16:45
9543,635,1004,2024-09-30 11:13:24
9544,81,1004,2024-09-30 11:14:40
9545,1052,1005,2024-09-30 22:30:45
9546,1144,5,2024-10-01 04:57:30
9547,1208,5,2024-10-01 05:35:09
9548,798,5,2024-10-01 10:11:52
9549,1231,1006,2024-10-01 13:07:47
9550,1230,1006,2024-10-01 13:07:54
9551,31,1006,2024-10-01 13:08:22
9552,43,1006,2024-10-01 13:08:45
9553,44,1006,2024-10-01 13:08:54
9554,152,1006,2024-10-01 13:09:30
9555,997,1006,2024-10-01 13:10:10
9556,1238,1006,2024-10-01 13:11:46
9557,1237,1006,2024-10-01 13:12:35
9558,1236,1006,2024-10-01 13:12:42
9559,1235,1006,2024-10-01 13:12:52
9560,1234,1006,2024-10-01 13:14:08
9561,1233,1006,2024-10-01 13:14:59
9562,1232,1006,2024-10-01 13:16:55
9563,1208,1006,2024-10-01 13:25:38
9564,697,5,2024-10-01 16:32:28
9565,32,1007,2024-10-01 17:19:58
9566,798,946,2024-10-01 21:39:49
9567,697,946,2024-10-01 21:39:52
9568,1202,946,2024-10-01 21:39:53
9569,1248,946,2024-10-01 21:40:06
9570,1247,946,2024-10-01 21:40:53
9571,1246,946,2024-10-01 21:40:54
9572,1233,1008,2024-10-02 03:35:30
9573,1262,1,2024-10-02 08:17:10
9574,30,5,2024-10-02 13:46:00
9575,1202,5,2024-10-02 13:47:16
9576,1263,1,2024-10-02 14:34:18
9577,1209,5,2024-10-02 16:24:16
9578,1209,946,2024-10-02 18:04:15
9579,1202,953,2024-10-02 18:04:44
9580,1209,953,2024-10-02 18:04:48
9581,790,946,2024-10-02 18:05:27
9582,816,946,2024-10-02 18:05:34
9583,918,946,2024-10-02 18:05:42
