id,post_id,user_id,rating_percent,rated_at
2669,1336,1010,11,2024-11-23 10:15:44
2670,1327,1010,16,2024-11-23 10:15:46
2671,1334,1010,32,2024-11-23 10:16:00
2672,1335,1010,24,2024-11-23 10:16:55
2673,1326,1010,4,2024-11-23 10:18:54
2674,1224,946,16,2024-11-23 12:50:24
2675,583,946,28,2024-11-23 12:50:49
2676,1230,946,18,2024-11-23 12:50:51
2677,422,946,22,2024-11-23 12:50:57
2678,1292,1123,28,2024-11-23 16:55:16
2679,1300,1123,25,2024-11-23 16:55:19
2680,1311,1123,30,2024-11-23 16:55:21
2681,1263,1123,27,2024-11-23 16:57:31
2682,1255,1123,24,2024-11-23 16:57:32
2683,1288,1123,22,2024-11-23 16:57:36
2684,1293,1123,18,2024-11-23 16:57:43
2685,1286,1123,27,2024-11-23 16:57:45
2686,1264,1123,15,2024-11-23 16:57:48
2687,1287,1123,16,2024-11-23 16:57:53
2688,1312,1123,12,2024-11-23 16:57:57
2689,1281,1123,13,2024-11-23 16:58:20
2690,1257,1123,17,2024-11-23 16:58:32
2691,1308,1123,21,2024-11-23 16:59:05
2692,1299,1123,30,2024-11-23 16:59:07
2693,1298,1123,24,2024-11-23 16:59:15
2694,1304,1123,25,2024-11-23 17:02:13
2695,1268,1123,29,2024-11-23 17:02:13
2696,1253,1123,7,2024-11-23 17:02:28
2697,1310,1123,9,2024-11-23 17:02:29
2698,1277,1123,20,2024-11-23 17:12:20
2699,1283,1123,23,2024-11-23 17:13:03
2700,1314,1123,11,2024-11-23 17:13:06
2701,1276,1123,23,2024-11-23 17:15:59
2702,1305,1123,10,2024-11-23 18:06:58
2703,1340,18,21,2024-11-23 18:48:17
2704,1277,18,9,2024-11-23 18:48:20
2705,1292,1126,43,2024-11-24 20:26:48
2706,1300,1126,38,2024-11-24 20:26:49
2707,1311,1126,32,2024-11-24 20:26:52
2708,1263,1126,36,2024-11-24 20:26:53
2709,1255,1126,35,2024-11-24 20:26:57
2710,1288,1126,41,2024-11-24 20:26:58
2711,1293,1126,41,2024-11-24 20:27:02
2712,1286,1126,33,2024-11-24 20:27:07
2713,1264,1126,29,2024-11-24 20:27:08
2714,1292,1127,20,2024-11-25 01:06:22
2715,1277,1010,21,2024-11-25 15:38:34
2716,1354,1,55,2024-11-25 16:20:22
2717,1341,1,71,2024-11-25 16:20:24
2718,1346,1,66,2024-11-25 16:20:28
2719,1349,1,64,2024-11-25 16:20:30
2720,1345,1,83,2024-11-25 16:20:37
2721,1342,1,47,2024-11-25 16:20:42
2722,1355,1,65,2024-11-26 06:48:29
2723,1347,1,88,2024-11-26 06:55:37
2724,1361,1,45,2024-11-26 09:27:45
2725,1353,1,51,2024-11-26 09:27:47
2727,1292,1128,21,2024-11-26 14:23:14
2728,1255,1128,24,2024-11-26 14:26:03
2729,1288,1128,17,2024-11-26 14:26:04
2730,1352,1,59,2024-11-26 16:48:18
2731,1224,152,16,2024-11-27 00:55:41
2732,583,152,25,2024-11-27 00:55:44
2733,771,1105,11,2024-11-27 03:43:55
2734,386,1105,15,2024-11-27 03:43:57
2735,176,1105,10,2024-11-27 03:43:59
2736,1364,1,59,2024-11-27 14:43:16
2737,1367,1,73,2024-11-27 14:43:26
2738,1371,1,51,2024-11-27 14:43:44
2739,1343,1,59,2024-11-27 14:43:50
2740,1366,1,58,2024-11-27 15:24:43
2741,1359,1,59,2024-11-27 16:03:26
2742,1344,1,53,2024-11-27 16:03:29
2743,1370,1,47,2024-11-27 16:14:16
2744,1351,1,56,2024-11-27 16:55:10
2745,1293,1129,42,2024-11-27 22:28:37
2746,1292,1129,39,2024-11-27 22:28:38
2747,1372,1,66,2024-11-28 08:34:21
2748,1374,1,57,2024-11-28 08:35:12
2749,1369,1,63,2024-11-28 09:21:15
2750,1358,1,44,2024-11-28 09:21:18
2751,1365,1,44,2024-11-28 09:21:20
2752,1356,1,62,2024-11-28 09:21:24
2753,1357,1,67,2024-11-28 09:27:58
2754,1373,1,65,2024-11-28 09:28:02
2755,1362,1,48,2024-11-28 09:28:13
2756,1314,1128,24,2024-11-28 12:39:22
2757,1313,1128,12,2024-11-28 12:39:24
2758,1293,1130,9,2024-11-28 17:52:20
2759,1224,1010,17,2024-11-28 18:55:16
2760,774,1010,16,2024-11-28 18:55:19
2761,517,1010,23,2024-11-28 18:55:21
2762,422,1010,15,2024-11-28 18:55:24
2763,32,1010,19,2024-11-28 18:55:38
2764,773,1010,73,2024-11-28 18:55:44
2765,1189,203,29,2024-11-30 18:56:58
2766,1251,203,52,2024-11-30 19:00:57
2767,1214,203,40,2024-11-30 19:01:01
2768,1224,203,23,2024-11-30 19:38:15
2769,773,203,31,2024-11-30 19:38:31
2770,167,203,38,2024-11-30 19:38:37
2771,1292,1135,20,2024-12-01 01:07:49
2772,1305,1135,11,2024-12-01 01:07:52
2773,1265,1135,10,2024-12-01 11:03:43
2774,1286,1135,17,2024-12-01 11:04:01
2775,1314,1135,15,2024-12-01 11:04:07
2776,1289,1135,16,2024-12-01 11:04:16
2777,1306,1135,14,2024-12-01 11:04:31
2778,1276,1135,18,2024-12-01 11:04:41
2779,1292,1137,20,2024-12-01 17:16:44
2780,1305,1137,30,2024-12-01 17:16:47
2781,1263,1137,5,2024-12-01 17:16:50
2782,1288,1137,16,2024-12-01 17:16:52
2783,1365,1132,28,2024-12-02 03:33:44
2784,1382,1132,22,2024-12-02 03:33:45
2786,1376,1132,32,2024-12-02 03:33:56
2787,1375,1132,15,2024-12-02 03:33:57
2788,1363,1132,28,2024-12-02 03:34:00
2789,1368,1132,61,2024-12-02 03:34:07
2790,1342,1132,43,2024-12-02 03:34:08
2791,1381,1132,60,2024-12-02 03:34:09
2792,1380,1132,17,2024-12-02 03:34:11
2793,1379,1132,14,2024-12-02 03:34:16
2794,1358,1132,23,2024-12-02 03:34:21
2795,1374,1132,24,2024-12-02 03:34:26
2796,1372,1132,29,2024-12-02 03:34:29
2797,1344,1132,8,2024-12-02 03:34:31
2798,1362,1132,25,2024-12-02 03:34:32
2799,1356,1132,31,2024-12-02 03:34:33
2800,1367,1132,41,2024-12-02 03:34:34
2801,1353,1132,12,2024-12-02 03:34:47
2802,1354,1132,27,2024-12-02 03:34:51
2803,1369,1132,37,2024-12-02 03:34:57
2804,1357,1132,33,2024-12-02 04:49:07
2805,1366,1132,11,2024-12-02 04:49:19
2806,1351,1132,14,2024-12-02 04:49:23
2807,1371,1132,28,2024-12-02 04:49:28
2808,376,1010,18,2024-12-02 08:11:59
2809,148,1010,20,2024-12-02 08:12:00
2810,1292,1138,17,2024-12-02 09:16:07
2811,1305,1138,21,2024-12-02 09:16:51
2812,1377,5,27,2024-12-02 09:23:33
2813,1342,5,27,2024-12-02 09:23:39
2815,1370,5,24,2024-12-02 09:23:49
2816,1373,5,20,2024-12-02 09:24:12
2817,1365,5,48,2024-12-02 09:24:17
2818,1367,5,20,2024-12-02 09:24:22
2819,1358,5,23,2024-12-02 09:26:52
2820,1374,5,23,2024-12-02 09:26:58
2821,1352,5,30,2024-12-02 09:27:09
2823,1364,5,31,2024-12-02 09:27:40
2824,1362,5,26,2024-12-02 09:27:49
2825,1356,5,25,2024-12-02 09:28:04
2826,1344,5,28,2024-12-02 09:28:14
2827,1372,5,19,2024-12-02 09:28:27
2828,1368,5,19,2024-12-02 09:28:43
2829,1341,5,27,2024-12-02 09:28:59
2830,1380,5,32,2024-12-02 09:29:04
2831,1375,5,31,2024-12-02 09:29:04
2832,1379,5,12,2024-12-02 09:29:05
2833,1346,5,21,2024-12-02 10:30:53
2834,1355,5,20,2024-12-02 10:31:07
2835,1369,5,31,2024-12-02 10:32:18
2836,1359,5,19,2024-12-02 10:32:49
2837,1357,5,21,2024-12-02 10:33:16
2838,1371,5,22,2024-12-02 10:33:45
2839,1385,5,51,2024-12-02 14:47:44
2840,1224,5,81,2024-12-02 14:47:58
2841,654,1039,21,2024-12-03 11:18:05
2842,1384,1,82,2024-12-03 14:42:20
2843,1387,1,54,2024-12-03 14:42:33
2844,1386,1,45,2024-12-03 14:42:37
2845,1382,1,56,2024-12-03 15:19:14
2847,1377,1,61,2024-12-03 15:19:25
2848,1383,1,64,2024-12-03 15:19:42
2849,1380,1,60,2024-12-03 15:19:46
2850,1385,1,52,2024-12-03 15:19:50
2851,1379,1,80,2024-12-03 15:20:01
2852,1381,1,68,2024-12-03 15:20:05
2853,1375,1,52,2024-12-03 15:23:14
2855,1376,1,57,2024-12-04 09:54:45
2856,1368,1,49,2024-12-04 09:55:10
2857,1363,1,47,2024-12-04 09:57:34
2858,1316,1,56,2024-12-04 10:10:40
2859,635,1,54,2024-12-04 10:10:44
2860,631,1,43,2024-12-04 10:10:48
2861,63,1,56,2024-12-04 10:11:31
2862,1390,1,68,2024-12-05 07:21:02
2863,1330,1010,19,2024-12-05 08:51:58
2864,1320,1010,19,2024-12-05 08:55:20
2865,1329,1010,20,2024-12-05 08:55:58
2866,1391,1,55,2024-12-05 11:11:21
2867,1347,1132,17,2024-12-05 14:53:19
2868,167,152,9,2024-12-05 15:15:33
2869,1387,16,61,2024-12-05 15:35:57
2870,1377,16,44,2024-12-05 15:36:13
2871,1384,16,59,2024-12-05 15:36:15
2872,1390,16,36,2024-12-05 16:32:46
2873,1349,16,50,2024-12-05 16:32:51
2874,1391,16,35,2024-12-05 19:23:51
2875,1347,16,33,2024-12-05 19:24:01
2876,1341,16,76,2024-12-05 19:24:14
2877,1342,16,60,2024-12-05 19:24:55
2878,1386,16,47,2024-12-05 19:25:03
2879,1361,16,46,2024-12-05 19:25:10
2880,1385,16,40,2024-12-05 19:25:18
2881,1364,16,38,2024-12-05 19:25:24
2882,1346,16,38,2024-12-05 19:25:47
2883,1355,16,24,2024-12-05 19:31:08
2884,1373,16,24,2024-12-05 19:31:11
2885,1367,16,21,2024-12-05 19:31:12
2886,1369,16,26,2024-12-05 19:31:13
2887,1368,16,39,2024-12-05 19:31:15
2888,1384,1132,30,2024-12-06 02:28:02
2889,1383,1132,27,2024-12-06 02:28:15
2890,1343,1132,20,2024-12-06 02:28:18
2891,1341,1132,26,2024-12-06 02:28:20
2892,1349,1132,26,2024-12-06 02:28:29
2893,1387,1132,23,2024-12-06 02:28:31
2894,1400,1132,19,2024-12-06 07:29:24
2895,1395,1132,18,2024-12-06 07:29:49
2896,1399,1132,13,2024-12-06 07:29:50
2897,1398,1132,14,2024-12-06 07:29:54
2898,1401,1132,15,2024-12-06 07:29:57
2899,1396,1132,16,2024-12-06 07:30:06
2900,1392,1132,11,2024-12-06 07:30:09
2901,1393,1132,22,2024-12-06 07:30:21
2902,1387,1039,27,2024-12-06 09:36:41
2903,1397,1,81,2024-12-06 09:56:19
2904,1293,1185,22,2024-12-06 09:56:33
2905,1292,1185,15,2024-12-06 09:56:35
2906,1305,1185,15,2024-12-06 10:35:46
2907,1263,1185,13,2024-12-06 10:35:47
2908,1285,1185,14,2024-12-06 10:37:15
2909,1298,1185,13,2024-12-06 10:37:15
2910,1252,1185,18,2024-12-06 10:37:15
2911,1288,1185,17,2024-12-06 10:37:16
2912,1264,1185,14,2024-12-06 10:38:00
2913,1257,1185,14,2024-12-06 10:38:01
2914,1281,1185,16,2024-12-06 10:38:01
2915,1283,1161,21,2024-12-06 13:32:57
2916,1277,1161,23,2024-12-06 13:32:58
2917,1386,1132,28,2024-12-06 20:37:31
2918,1361,1132,42,2024-12-06 20:37:34
2919,1391,1132,40,2024-12-06 20:37:36
2925,1305,1220,29,2024-12-07 04:15:16
2926,1263,1220,25,2024-12-07 04:15:19
2927,1288,1220,26,2024-12-07 04:15:20
2928,1298,1220,16,2024-12-07 04:15:33
2929,1285,1220,11,2024-12-07 04:15:34
2930,1264,1220,19,2024-12-07 04:17:30
2931,1257,1220,24,2024-12-07 04:17:31
2932,1385,1132,31,2024-12-07 05:54:39
2933,1346,1132,34,2024-12-07 05:54:44
2934,1364,1132,54,2024-12-07 05:55:01
2935,1377,1132,6,2024-12-07 05:55:12
2936,1359,1132,41,2024-12-07 05:55:59
2937,1355,1132,31,2024-12-07 05:56:39
2938,1560,18,22,2024-12-07 07:00:05
